Ticker,Name,Exchange
XF000EURJPY1.SG,,
XF000EURUSD6.SG,,
EURSRD=X,EUR/SRD,CCY
EURNOK=X,EUR/NOK,CCY
EGPTND=X,EGP/TND,CCY
EGPLTL=X,EGP/LTL,CCY
EURSHP=X,EUR/SHP,CCY
EURBND=X,EUR/BND,CCY
EURSCR=X,EUR/SCR,CCY
EURNIO=X,EUR/NIO,CCY
EUR-RSD.F,EUR-RSD.F,FRA
EUR-KWD.F,EUR-KWD.F,FRA
EURGMD=X,EUR/GMD,CCY
EUR-CRC.F,EUR-CRC.F,
EUR-CVE.F,EUR-CVE.F,FRA
EURWST=X,EUR/WST,CCY
EBM.PA,,
EUR-LSL.F,EUR-LSL.F,
EGP=X,USD/EGP,CCY
EUR-LKR.F,EUR-LKR.F,FRA
EUR-USD.F,EUR-USD.F,
EUR-PAB.F,EUR-PAB.F,FRA
EURHKD=X,EUR/HKD,CCY
EGPMUR=X,EGP/MUR,CCY
EURSGD=X,EUR/SGD,CCY
EURCNY=X,EUR/CNY,CCY
EUR-XPF.F,EUR-XPF.F,
EUR-XOF.F,EUR-XOF.F,
EUR-BIF.F,EUR-BIF.F,
EGPTHB=X,EGP/THB,CCY
XF000EURMXN2.SG,,
ETBEUR=X,ETB/EUR,CCY
EUR-BYR.F,EUR-BYR.F,
EUR-NOK.F,EUR-NOK.F,
EGPCZK=X,EGP/CZK,CCY
EUR-AZN.F,EUR-AZN.F,
EURIDR=X,EUR/IDR,CCY
EUR-PKR.F,EUR-PKR.F,
EUR-VEF.F,EUR-VEF.F,
EURMXN=X,EUR/MXN,CCY
EURRON=X,EUR/RON,CCY
EUR-MXN.F,EUR-MXN.F,FRA
XF000EURCAD2.SG,,
EURHNL=X,EUR/HNL,CCY
EUR-TND.F,EUR-TND.F,
EUR-EUR.F,EUR-EUR.F,
EUR-IQD.F,EUR-IQD.F,
XF000EURPLN0.SG,,
EUR-ANG.F,EUR-ANG.F,
EUR-FJD.F,EUR-FJD.F,FRA
EGPCAD=X,EGP/CAD,CCY
EURGHS=X,EUR/GHS,CCY
EURMGA=X,EUR/MGA,CCY
XF000EURNZD6.SG,,
EUR-MKD.F,EUR-MKD.F,
EURERN=X,EUR/ERN,CCY
GDEPQ.MDD,,
EUR-CLP.F,EUR-CLP.F,FRA
EOSF.F,EOSF.F,
EURCVE=X,EUR/CVE,CCY
EURSTD=X,EUR/STD,CCY
EUR-UGX.F,EUR-UGX.F,
EGPPHP=X,EGP/PHP,CCY
EUR-AED.F,EUR-AED.F,
EUR-THB.F,EUR-THB.F,
EGPDKK=X,EGP/DKK,CCY
XF000EURAUD4.SG,,
EUR-BSD.F,EUR-BSD.F,
EUR-RWF.F,EUR-RWF.F,FRA
EUR-MZN.F,EUR-MZN.F,
EUR-SEK.F,EUR-SEK.F,
EUR-AMD.F,EUR-AMD.F,FRA
EURINR=X,EUR/INR,CCY
EUR-GHS.F,EUR-GHS.F,FRA
EUR-TZS.F,EUR-TZS.F,
GDEPM.MDD,GDEPM.MDD,MDD
XF000EURRUB2.SG,,
EUR-LTL.F,EUR-LTL.F,FRA
EURHUF=X,EUR/HUF,CCY
EUR-MDL.F,EUR-MDL.F,
EODL.F,EODL.F,FRA
EUR-NIO.F,EUR-NIO.F,
EUR-MYR.F,EUR-MYR.F,FRA
EURCLP=X,EUR/CLP,CCY
EGPCNY=X,EGP/CNY,CCY
EUR-SRD.F,EUR-SRD.F,
EURCLF=X,EUR/CLF,CCY
EUR-ALL.F,EUR-ALL.F,FRA
EGPIDR=X,EGP/IDR,CCY
IDEPY.MDD,,
EODK.F,EODK.F,
EURLYD=X,EUR/LYD,CCY
EUR-NGN.F,EUR-NGN.F,
EURTMT=X,EUR/TMT,CCY
EOSK.F,EOSK.F,FRA
EURXCD=X,EUR/XCD,CCY
EGPCHF=X,EGP/CHF,CCY
EGPTWD=X,EGP/TWD,CCY
ILSLVL=X,ILS/LVL,CCY
FJDCAD=X,FJD/CAD,CCY
NOKLVL=X,NOK/LVL,CCY
HU53.EX,HU53.EX,EUX
881341.HE,881341.HE,HEL
HF30.EX,,
FRF=X,USD/FRF,CCY
FSH1.EX,FSH1.EX,EUX
HU33.EX,HU33.EX,EUX
GELLVL=X,GEL/LVL,CCY
FJD=X,USD/FJD,CCY
FIMUSD=X,,
FJDUSD=X,FJD/USD,CCY
FKP=X,USD/FKP,CCY
FJDNZD=X,FJD/NZD,CCY
FJDAUD=X,FJD/AUD,CCY
FJDJPY=X,FJD/JPY,CCY
FJDEUR=X,FJD/EUR,CCY
881343.IR,881343.IR,ISE
HF43.EX,,
HU13.EX,HU13.EX,EUX
XDRLTL=X,XDR/LTL,CCY
FJDCHF=X,FJD/CHF,CCY
HF40.EX,,
LVLPLN=X,LVL/PLN,CCY
LTLCZK=X,LTL/CZK,CCY
LTLPLN=X,LTL/PLN,CCY
SGDLVL=X,SGD/LVL,CCY
FJDHKD=X,FJD/HKD,CCY
PLNLVL=X,PLN/LVL,CCY
FGFX.EX,,
HF53.EX,HF53.EX,EUX
FRFCHF=X,FRF/CHF,CCY
FKPUSD=X,FKP/USD,CCY
HKDLVL=X,HKD/LVL,CCY
RUBLVL=X,RUB/LVL,CCY
FJDDKK=X,FJD/DKK,CCY
14596345.EX,,
HF50.EX,,
HU23.EX,,
HF33.EX,HF33.EX,EUX
HU43.EX,,
HG23.EX,,
LTLLVL=X,LTL/LVL,CCY
HG13.EX,HG13.EX,EUX
FKPCHF=X,FKP/CHF,CCY
FCPU.EX,,
SEKLVL=X,SEK/LVL,CCY
KZTLTL=X,KZT/LTL,CCY
LVLCZK=X,LVL/CZK,CCY
FJDGBP=X,FJD/GBP,CCY
GBPUSD=X,GBP/USD,CCY
GBPJPY=X,GBP/JPY,CCY
GHSTWD=X,GHS/TWD,CCY
GBPZAR=X,GBP/ZAR,CCY
GBPNZD=X,GBP/NZD,CCY
GBPEUR=X,GBP/EUR,CCY
GBPCHF=X,GBP/CHF,CCY
GBP=X,USD/GBP,CCY
GHSTRY=X,GHS/TRY,CCY
GHSSEK=X,GHS/SEK,CCY
GHSOMR=X,GHS/OMR,CCY
GHSMAD=X,GHS/MAD,CCY
GHSCZK=X,GHS/CZK,CCY
GHSCOP=X,GHS/COP,CCY
GHSCNH=X,GHS/CNH,CCY
GHSBWP=X,GHS/BWP,CCY
GHSBRL=X,GHS/BRL,CCY
GHSBMD=X,Ghana Cedi (b) vs Bermuda Dolla,CCY
GBPZWL=X,GBP/ZWL,CCY
GBPUAH=X,GBP/UAH,CCY
GBPTRY=X,GBP/TRY,CCY
GBPTMT=X,GBP/TMT,CCY
GBPTHB=X,GBP/THB,CCY
GBPSLL=X,GBP/SLL,CCY
GBPSGD=X,GBP/SGD,CCY
GBPLRD=X,GBP/LRD,CCY
GBPKES=X,GBP/KES,CCY
GBPILS=X,GBP/ILS,CCY
GBPGNF=X,GBP/GNF,CCY
GBPFJD=X,GBP/FJD,CCY
GBPCAD=X,GBP/CAD,CCY
GBPBND=X,GBP/BND,CCY
GBPAUD=X,GBP/AUD,CCY
GBPANG=X,GBP/ANG,CCY
GBPAED=X,GBP/AED,CCY
GHSCLF=X,GHS/CLF,CCY
GBPJOD=X,GBP/JOD,CCY
GHSRON=X,GHS/RON,CCY
GELCHF=X,GEL/CHF,CCY
GBPGMD=X,GBP/GMD,CCY
GHSSBD=X,GHS/SBD,CCY
GHSTHB=X,GHS/THB,CCY
GHSQAR=X,GHS/QAR,CCY
GHSUGX=X,GHS/UGX,CCY
GBPBHD=X,GBP/BHD,CCY
GHSXDR=X,GHS/XDR,CCY
GBPFKP=X,GBP/FKP,CCY
GTQCAD=X,GTQ/CAD,CCY
19754110.SW,,
GBPBRL=X,GBP/BRL,CCY
GBPLVL=X,GBP/LVL,CCY
GELUSD=X,GEL/USD,CCY
GBPNPR=X,GBP/NPR,CCY
GHSPKR=X,GHS/PKR,CCY
GBPMYR=X,GBP/MYR,CCY
GTQGBP=X,GTQ/GBP,CCY
GBPAOA=X,GBP/AOA,CCY
GTQUSD=X,GTQ/USD,CCY
GHSKYD=X,GHS/KYD,CCY
GBPRUB=X,GBP/RUB,CCY
GHSAFN=X,Ghana Cedi (b) vs Afghanistan A,CCY
GBPLAK=X,GBP/LAK,CCY
GBPCVE=X,GBP/CVE,CCY
GBPIQD=X,GBP/IQD,CCY
GHSINR=X,GHS/INR,CCY
GHSMWK=X,GHS/MWK,CCY
GBPMOP=X,GBP/MOP,CCY
GBPARS=X,GBP/ARS,CCY
GBPAZN=X,GBP/AZN,CCY
GHS=X,USD/GHS,CCY
GBPAWG=X,GBP/AWG,CCY
GHSCLP=X,GHS/CLP,CCY
GBPMVR=X,GBP/MVR,CCY
GHSHUF=X,GHS/HUF,CCY
GTQEUR=X,GTQ/EUR,CCY
GNF=X,USD/GNF,CCY
GBPBDT=X,GBP/BDT,CCY
GHSLKR=X,GHS/LKR,CCY
GBPBTN=X,GBP/BTN,CCY
GBPHUF=X,GBP/HUF,CCY
GBPJMD=X,GBP/JMD,CCY
GIP=X,USD/GIP,CCY
GBPCOP=X,GBP/COP,CCY
GBPMKD=X,GBP/MKD,CCY
GHSBGN=X,GHS/BGN,CCY
GMDCHF=X,GMD/CHF,CCY
GHSVND=X,GHS/VND,CCY
GHSMUR=X,GHS/MUR,CCY
GBPRSD=X,GBP/RSD,CCY
GBPGEL=X,GBP/GEL,CCY
GHSIDR=X,GHS/IDR,CCY
GHSMOP=X,GHS/MOP,CCY
GBPMAD=X,GBP/MAD,CCY
GBPDOP=X,GBP/DOP,CCY
GBPMNT=X,GBP/MNT,CCY
GDO.AS,,
GBPHTG=X,GBP/HTG,CCY
GBPMXN=X,GBP/MXN,CCY
GHSTND=X,GHS/TND,CCY
GBPTND=X,GBP/TND,CCY
GMDEUR=X,GMD/EUR,CCY
GHSDKK=X,GHS/DKK,CCY
GBPPLN=X,GBP/PLN,CCY
GHSNZD=X,GHS/NZD,CCY
GBPPEN=X,GBP/PEN,CCY
GHSPEN=X,GHS/PEN,CCY
GBPCNH=X,GBP/CNH,CCY
GBPZMK=X,,
GBPCLP=X,GBP/CLP,CCY
GHSZAR=X,GHS/ZAR,CCY
GHSMYR=X,GHS/MYR,CCY
GBPCNY=X,GBP/CNY,CCY
GMDGBP=X,GMD/GBP,CCY
GBPSHP=X,GBP/SHP,CCY
GHSUSD=X,GHS/USD,CCY
GBPDJF=X,GBP/DJF,CCY
GLDUZ=X,,
GBPMDL=X,GBP/MDL,CCY
GBPTOP=X,GBP/TOP,CCY
GBPLYD=X,GBP/LYD,CCY
GHSAUD=X,GHS/AUD,CCY
GBPMGA=X,GBP/MGA,CCY
OCPF.EX,OCPF.EX,EUX
GBPBOB=X,GBP/BOB,CCY
GBPCUP=X,GBP/CUP,CCY
GBPOMR=X,GBP/OMR,CCY
GBPIDR=X,GBP/IDR,CCY
GBPXPF=X,GBP/XPF,CCY
GBPXDR=X,GBP/XDR,CCY
GBPCLF=X,GBP/CLF,CCY
19752592.SW,,
GBPISK=X,GBP/ISK,CCY
GBPUZS=X,GBP/UZS,CCY
GBPVND=X,GBP/VND,CCY
GBPNIO=X,GBP/NIO,CCY
GBPETB=X,GBP/ETB,CCY
GBPGHS=X,GBP/GHS,CCY
GBPYER=X,GBP/YER,CCY
GBPSRD=X,GBP/SRD,CCY
19753828.SW,,
GBPBIF=X,GBP/BIF,CCY
GBPGBP=X,GBP/GBP,CCY
GBPALL=X,GBP/ALL,CCY
GBPVEF=X,GBP/VEF,CCY
GELEUR=X,GEL/EUR,CCY
GBPBYR=X,GBP/BYR,CCY
GBPKGS=X,GBP/KGS,CCY
GBPDKK=X,GBP/DKK,CCY
GBPTZS=X,GBP/TZS,CCY
GHSXOF=X,GHS/XOF,CCY
GBPHNL=X,GBP/HNL,CCY
GHSWST=X,GHS/WST,CCY
GHSAED=X,Ghana Cedi (b) vs UAE Dirham Sp,CCY
GBPPKR=X,GBP/PKR,CCY
GBPCZK=X,GBP/CZK,CCY
GIPCHF=X,GIP/CHF,CCY
GHSILS=X,GHS/ILS,CCY
GEL=X,USD/GEL,CCY
GBPITL=X,GBP/ITL,CCY
GBPHRK=X,GBP/HRK,CCY
GBPNAD=X,GBP/NAD,CCY
GBPAMD=X,GBP/AMD,CCY
GBPBGN=X,GBP/BGN,CCY
GHSKWD=X,GHS/KWD,CCY
GHSGBP=X,GHS/GBP,CCY
GIPDKK=X,GIP/DKK,CCY
GBPXCD=X,GBP/XCD,CCY
GBPINR=X,GBP/INR,CCY
GBPWST=X,GBP/WST,CCY
GBPTWD=X,GBP/TWD,CCY
GHSFJD=X,GHS/FJD,CCY
GHSTOP=X,GHS/TOP,CCY
GTQCHF=X,GTQ/CHF,CCY
GBPKPW=X,GBP/KPW,CCY
GHSRUB=X,GHS/RUB,CCY
GHSBHD=X,GHS/BHD,CCY
GBPUYU=X,GBP/UYU,CCY
GBPSVC=X,GBP/SVC,CCY
GBPPHP=X,GBP/PHP,CCY
GBPSYP=X,GBP/SYP,CCY
GBPBAM=X,GBP/BAM,CCY
GBPZMW=X,GBP/ZMW,CCY
GHSRWF=X,GHS/RWF,CCY
19754106.SW,,
GHSPHP=X,GHS/PHP,CCY
GBPSAR=X,GBP/SAR,CCY
GHSZWL=X,GHS/ZWL,CCY
GBPSBD=X,GBP/SBD,CCY
GBPRON=X,GBP/RON,CCY
GBPPAB=X,GBP/PAB,CCY
GBPMUR=X,GBP/MUR,CCY
GHSNOK=X,GHS/NOK,CCY
274702=X,,
19754112.SW,19754112.SW,EBS
GBPKRW=X,GBP/KRW,CCY
19752528.SW,19752528.SW,EBS
GBPUGX=X,GBP/UGX,CCY
GHSBDT=X,GHS/BDT,CCY
GBPAFN=X,GBP/AFN,CCY
GHSRSD=X,GHS/RSD,CCY
19751807.SW,,
GHSTZS=X,GHS/TZS,CCY
GMDDKK=X,GMD/DKK,CCY
GBPKYD=X,GBP/KYD,CCY
GHSEGP=X,GHS/EGP,CCY
GHSNGN=X,GHS/NGN,CCY
GBPERN=X,GBP/ERN,CCY
GBPSDG=X,GBP/SDG,CCY
GBPVUV=X,GBP/VUV,CCY
GHSCAD=X,GHS/CAD,CCY
GBPSOS=X,GBP/SOS,CCY
GHSSAR=X,GHS/SAR,CCY
GHSARS=X,GHS/ARS,CCY
GTQ=X,USD/GTQ,CCY
GBPMWK=X,GBP/MWK,CCY
19754103.SW,,
GBPBMD=X,GBP/BMD,CCY
GHSANG=X,Ghana Cedi (b) vs Netherlands A,CCY
GBPBSD=X,GBP/BSD,CCY
GBPRWF=X,GBP/RWF,CCY
19752549.SW,,
GHSJOD=X,GHS/JOD,CCY
19752596.SW,,
GBPNOK=X,GBP/NOK,CCY
GBPLBP=X,GBP/LBP,CCY
1759700=X,,
19753401.SW,,
19752585.SW,,
GBPEGP=X,GBP/EGP,CCY
GBPLSL=X,GBP/LSL,CCY
19752571.SW,19752571.SW,EBS
GELGBP=X,GEL/GBP,CCY
GBPSCR=X,GBP/SCR,CCY
GMDUSD=X,GMD/USD,CCY
HG10.EX,,
19752593.SW,,
GBPLKR=X,GBP/LKR,CCY
GBPDZD=X,GBP/DZD,CCY
GHSEUR=X,GHS/EUR,CCY
GBPPYG=X,GBP/PYG,CCY
GBPIRR=X,GBP/IRR,CCY
GBPMMK=X,GBP/MMK,CCY
GBPGYD=X,GBP/GYD,CCY
GBPSZL=X,GBP/SZL,CCY
GBPXOF=X,GBP/XOF,CCY
GBPBBD=X,GBP/BBD,CCY
GHSCNY=X,GHS/CNY,CCY
GBPXAF=X,GBP/XAF,CCY
GHSNAD=X,GHS/NAD,CCY
GHSSGD=X,GHS/SGD,CCY
GBPGIP=X,GBP/GIP,CCY
GBPQAR=X,GBP/QAR,CCY
GHSZMW=X,GHS/ZMW,CCY
GBPMZN=X,GBP/MZN,CCY
19752531.SW,,
GBPGTQ=X,GBP/GTQ,CCY
GHSISK=X,GHS/ISK,CCY
GHSKZT=X,GHS/KZT,CCY
GBPKZT=X,GBP/KZT,CCY
19753383.SW,19753383.SW,EBS
GMD=X,USD/GMD,CCY
GHSHKD=X,GHS/HKD,CCY
HG20.EX,HG20.EX,EUX
GBPMRO=X,GBP/MRO,CCY
GBPKHR=X,GBP/KHR,CCY
GBPTTD=X,GBP/TTD,CCY
GBPLTL=X,GBP/LTL,CCY
GDO.NX,GDO.NX,ENX
GHSMXN=X,GHS/MXN,CCY
GBPCDF=X,GBP/CDF,CCY
GBPHKD=X,GBP/HKD,CCY
GBPCRC=X,GBP/CRC,CCY
GHSJPY=X,GHS/JPY,CCY
GHSKES=X,GHS/KES,CCY
GBPPGK=X,GBP/PGK,CCY
GBPSEK=X,GBP/SEK,CCY
GHSHRK=X,GHS/HRK,CCY
GBPBWP=X,GBP/BWP,CCY
GBPBZD=X,GBP/BZD,CCY
GBPNGN=X,GBP/NGN,CCY
GIPUSD=X,GIP/USD,CCY
GBPKMF=X,GBP/KMF,CCY
GBPSTD=X,GBP/STD,CCY
GBPTJS=X,GBP/TJS,CCY
GHSKRW=X,GHS/KRW,CCY
GHSPGK=X,GHS/PGK,CCY
GYD=X,USD/GYD,CCY
GBPKWD=X,GBP/KWD,CCY
HKDUSD=X,HKD/USD,CCY
HKDCNY=X,HKD/CNY,CCY
HUFTRY=X,HUF/TRY,CCY
HUFTHB=X,HUF/THB,CCY
HUFSEK=X,HUF/SEK,CCY
HUFSAR=X,HUF/SAR,CCY
HUFHKD=X,HUF/HKD,CCY
HRKLTL=X,HRK/LTL,CCY
HNLCAD=X,HNL/CAD,CCY
HKDTND=X,HKD/TND,CCY
HKDPLN=X,HKD/PLN,CCY
HKDNGN=X,HKD/NGN,CCY
HKDMAD=X,HKD/MAD,CCY
HKDDKK=X,HKD/DKK,CCY
HKDCHF=X,HKD/CHF,CCY
HU10.EX,,
HNL=X,USD/HNL,CCY
HKDPHP=X,HKD/PHP,CCY
HUFUAH=X,HUF/UAH,CCY
HUFPLN=X,HUF/PLN,CCY
HUFRUB=X,HUF/RUB,CCY
HNLEUR=X,HNL/EUR,CCY
HUFTWD=X,HUF/TWD,CCY
HRKSGD=X,HRK/SGD,CCY
HKDJPY=X,HKD/JPY,CCY
HUFEGP=X,HUF/EGP,CCY
HUFMYR=X,HUF/MYR,CCY
HUFAUD=X,HUF/AUD,CCY
HUFLTL=X,HUF/LTL,CCY
HRKJPY=X,HRK/JPY,CCY
HUFCZK=X,HUF/CZK,CCY
HUFTND=X,HUF/TND,CCY
HRKAED=X,HRK/AED,CCY
HKDBHD=X,HKD/BHD,CCY
HRKAUD=X,HRK/AUD,CCY
HKDPKR=X,HKD/PKR,CCY
HKDSAR=X,HKD/SAR,CCY
HKDBOB=X,HKD/BOB,CCY
HRKCZK=X,HRK/CZK,CCY
HKDIDR=X,HKD/IDR,CCY
HU20.EX,,
HRKMKD=X,HRK/MKD,CCY
HRKCNY=X,HRK/CNY,CCY
HRKINR=X,HRK/INR,CCY
HTGGBP=X,HTG/GBP,CCY
HKDEUR=X,HKD/EUR,CCY
HKDTRY=X,HKD/TRY,CCY
HRKGBP=X,HRK/GBP,CCY
HUFBAM=X,HUF/BAM,CCY
HKD=X,USD/HKD,CCY
HUFJPY=X,HUF/JPY,CCY
HKDBRL=X,HKD/BRL,CCY
HUFNOK=X,HUF/NOK,CCY
HKDCNH=X,HKD/CNH,CCY
HKDCLP=X,HKD/CLP,CCY
29134342=X,,
HUFCAD=X,HUF/CAD,CCY
HUFKES=X,HUF/KES,CCY
HRKDKK=X,HRK/DKK,CCY
HKDLKR=X,HKD/LKR,CCY
HKDMOP=X,HKD/MOP,CCY
HKDAUD=X,HKD/AUD,CCY
HNLUSD=X,HNL/USD,CCY
HRKKWD=X,HRK/KWD,CCY
HKDUYU=X,HKD/UYU,CCY
HRKHKD=X,HRK/HKD,CCY
HRKBRL=X,HRK/BRL,CCY
HKDOMR=X,HKD/OMR,CCY
HUFMXN=X,HUF/MXN,CCY
HKDNZD=X,HKD/NZD,CCY
HRKZAR=X,HRK/ZAR,CCY
HKDLTL=X,HKD/LTL,CCY
HTGUSD=X,HTG/USD,CCY
HKDVND=X,HKD/VND,CCY
HKDLBP=X,HKD/LBP,CCY
HKDTHB=X,HKD/THB,CCY
HUFRON=X,HUF/RON,CCY
HUFBRL=X,HUF/BRL,CCY
HUFIDR=X,HUF/IDR,CCY
HU50.EX,,
HNLGBP=X,HNL/GBP,CCY
HKDCZK=X,HKD/CZK,CCY
HKDEGP=X,HKD/EGP,CCY
HKDAED=X,HKD/AED,CCY
HKDCOP=X,HKD/COP,CCY
HKDMYR=X,HKD/MYR,CCY
HRKPLN=X,HRK/PLN,CCY
HKDVEF=X,HKD/VEF,CCY
HRKNOK=X,HRK/NOK,CCY
HRKRSD=X,HRK/RSD,CCY
HKDRUB=X,HKD/RUB,CCY
HRKNZD=X,HRK/NZD,CCY
HRKCHF=X,HRK/CHF,CCY
HKDUGX=X,HKD/UGX,CCY
HUFMAD=X,HUF/MAD,CCY
HTGCHF=X,HTG/CHF,CCY
29134340=X,,
HKDGHS=X,HKD/GHS,CCY
HTGEUR=X,HTG/EUR,CCY
HKDMUR=X,HKD/MUR,CCY
HUFLKR=X,HUF/LKR,CCY
HNLCHF=X,HNL/CHF,CCY
HUFMUR=X,HUF/MUR,CCY
HKDBWP=X,HKD/BWP,CCY
29134341=X,,
HKDKRW=X,HKD/KRW,CCY
HTG=X,USD/HTG,CCY
HRKSEK=X,HRK/SEK,CCY
HUFQAR=X,HUF/QAR,CCY
HKDKWD=X,HKD/KWD,CCY
HKDBDT=X,HKD/BDT,CCY
HUFNZD=X,HUF/NZD,CCY
HKDQAR=X,HKD/QAR,CCY
HKDPEN=X,HKD/PEN,CCY
HKDHUF=X,HKD/HUF,CCY
HRKTHB=X,HRK/THB,CCY
HUFAED=X,HUF/AED,CCY
HUFISK=X,HUF/ISK,CCY
HUFINR=X,HUF/INR,CCY
HRKCAD=X,HRK/CAD,CCY
HUFDKK=X,HUF/DKK,CCY
HUFZAR=X,HUF/ZAR,CCY
HRKILS=X,HRK/ILS,CCY
HKDCAD=X,HKD/CAD,CCY
HU30.EX,,
HUFSGD=X,HUF/SGD,CCY
HKDTWD=X,HKD/TWD,CCY
HUFCNY=X,HUF/CNY,CCY
HRKRON=X,HRK/RON,CCY
HKDZWL=X,HKD/ZWL,CCY
HRKBAM=X,HRK/BAM,CCY
HUFRSD=X,HUF/RSD,CCY
HKDKES=X,HKD/KES,CCY
HRKEUR=X,HRK/EUR,CCY
HKDARS=X,HKD/ARS,CCY
HKDMXN=X,HKD/MXN,CCY
HRKRUB=X,HRK/RUB,CCY
HKDSGD=X,HKD/SGD,CCY
HUFKRW=X,HUF/KRW,CCY
HUFILS=X,HUF/ILS,CCY
HU40.EX,HU40.EX,EUX
HRKTRY=X,HRK/TRY,CCY
HUFPHP=X,HUF/PHP,CCY
HRKKRW=X,HRK/KRW,CCY
HKDINR=X,HKD/INR,CCY
HUF=X,USD/HUF,CCY
HKDILS=X,HKD/ILS,CCY
HKDJOD=X,HKD/JOD,CCY
HKDISK=X,HKD/ISK,CCY
HKDBMD=X,HKD/BMD,CCY
HRKUSD=X,HRK/USD,CCY
HKDZAR=X,HKD/ZAR,CCY
HRKUAH=X,HRK/UAH,CCY
ISKTRY=X,ISK/TRY,CCY
ISKMUR=X,ISK/MUR,CCY
ISKINR=X,ISK/INR,CCY
ISKGBP=X,ISK/GBP,CCY
ISKEGP=X,ISK/EGP,CCY
ISKCAD=X,ISK/CAD,CCY
INRTND=X,INR/TND,CCY
INRSGD=X,INR/SGD,CCY
INRMAD=X,INR/MAD,CCY
INRCAD=X,INR/CAD,CCY
INRBRL=X,INR/BRL,CCY
ILSPLN=X,ILS/PLN,CCY
ILSPHP=X,ILS/PHP,CCY
ILSMUR=X,ILS/MUR,CCY
ILSLTL=X,ILS/LTL,CCY
ILSHKD=X,ILS/HKD,CCY
ILSCNY=X,ILS/CNY,CCY
ILSCAD=X,ILS/CAD,CCY
IDR=X,USD/IDR,CCY
ISKILS=X,ISK/ILS,CCY
INRISK=X,INR/ISK,CCY
IDRKES=X,IDR/KES,CCY
ILSSGD=X,ILS/SGD,CCY
ILSCHF=X,ILS/CHF,CCY
INRLTL=X,INR/LTL,CCY
ILSJOD=X,ILS/JOD,CCY
ISKQAR=X,ISK/QAR,CCY
INRGHS=X,INR/GHS,CCY
INRAUD=X,INR/AUD,CCY
ILSRUB=X,ILS/RUB,CCY
ILSHUF=X,ILS/HUF,CCY
ILSGBP=X,ILS/GBP,CCY
ISKCNY=X,ISK/CNY,CCY
ISKHUF=X,ISK/HUF,CCY
ILSDKK=X,ILS/DKK,CCY
INRPLN=X,INR/PLN,CCY
ILSTND=X,ILS/TND,CCY
INR=X,USD/INR,CCY
INRMYR=X,INR/MYR,CCY
ILSAED=X,ILS/AED,CCY
INRCZK=X,INR/CZK,CCY
ILSNOK=X,ILS/NOK,CCY
ISKAED=X,ISK/AED,CCY
ILSKES=X,ILS/KES,CCY
ILSSAR=X,ILS/SAR,CCY
IDRGHS=X,IDR/GHS,CCY
ILSTRY=X,ILS/TRY,CCY
ISKEUR=X,ISK/EUR,CCY
IDRRUB=X,IDR/RUB,CCY
ISKLTL=X,ISK/LTL,CCY
IQD=X,USD/IQD,CCY
ISKCHF=X,ISK/CHF,CCY
ILSXDR=X,ILS/XDR,CCY
IDRINR=X,IDR/INR,CCY
INRPHP=X,INR/PHP,CCY
ILSZAR=X,ILS/ZAR,CCY
ILSSEK=X,ILS/SEK,CCY
ISKJPY=X,ISK/JPY,CCY
INRSEK=X,INR/SEK,CCY
INRIDR=X,INR/IDR,CCY
INRQAR=X,INR/QAR,CCY
IDRUGX=X,IDR/UGX,CCY
IRR=X,USD/IRR,CCY
ISKCZK=X,ISK/CZK,CCY
ISKKRW=X,ISK/KRW,CCY
INROMR=X,INR/OMR,CCY
ILSCZK=X,ILS/CZK,CCY
ISKXDR=X,ISK/XDR,CCY
IDRISK=X,IDR/ISK,CCY
29134344=X,,
INRDKK=X,INR/DKK,CCY
ISKRUB=X,ISK/RUB,CCY
INRLKR=X,INR/LKR,CCY
INRZAR=X,INR/ZAR,CCY
INRXDR=X,INR/XDR,CCY
INRJOD=X,INR/JOD,CCY
ISKTND=X,ISK/TND,CCY
ILSOMR=X,ILS/OMR,CCY
ILSINR=X,ILS/INR,CCY
INRUGX=X,INR/UGX,CCY
ISKUSD=X,ISK/USD,CCY
ILSTWD=X,ILS/TWD,CCY
IDRBWP=X,IDR/BWP,CCY
INRGBP=X,INR/GBP,CCY
INRJPY=X,INR/JPY,CCY
ILSUSD=X,ILS/USD,CCY
INRKES=X,INR/KES,CCY
INRSAR=X,INR/SAR,CCY
INRRUB=X,INR/RUB,CCY
INREGP=X,INR/EGP,CCY
INRHKD=X,INR/HKD,CCY
ILSKRW=X,ILS/KRW,CCY
INRBWP=X,INR/BWP,CCY
INRCHF=X,INR/CHF,CCY
INRCNY=X,INR/CNY,CCY
ISKKES=X,ISK/KES,CCY
ISKJOD=X,ISK/JOD,CCY
ISKPLN=X,ISK/PLN,CCY
ISKHKD=X,ISK/HKD,CCY
ILSMXN=X,ILS/MXN,CCY
ISKDKK=X,ISK/DKK,CCY
ILSIDR=X,ILS/IDR,CCY
IEP=X,USD/IEP,CCY
ISKMAD=X,ISK/MAD,CCY
INRUSD=X,INR/USD,CCY
ISKIDR=X,ISK/IDR,CCY
ISKMXN=X,ISK/MXN,CCY
ISKZAR=X,ISK/ZAR,CCY
ISKLKR=X,ISK/LKR,CCY
IDRHUF=X,IDR/HUF,CCY
INRAED=X,INR/AED,CCY
ISKNOK=X,ISK/NOK,CCY
INRILS=X,INR/ILS,CCY
INREUR=X,INR/EUR,CCY
29134345=X,,
