,Date,Open,High,Low,Close,Adj Close,Volume
210,2012-11-02,11.7005,11.87,11.6055,11.621,11.621,67494000
211,2012-11-05,11.602,11.7415,11.5055,11.7165,11.7165,36922000
212,2012-11-06,11.7705,11.8875,11.7225,11.878,11.878,53226000
213,2012-11-07,11.7825,11.783,11.471,11.603,11.603,72484000
214,2012-11-08,11.611,11.6725,11.355,11.3675,11.3675,59648000
215,2012-11-09,11.313,11.5485,11.23,11.3155,11.3155,61850000
216,2012-11-12,11.3295,11.461,11.2705,11.3235,11.3235,42576000
217,2012-11-13,11.256,11.395,11.2355,11.33,11.33,52596000
218,2012-11-14,11.325,11.3705,11.1255,11.1475,11.1475,60682000
219,2012-11-15,11.115,11.258,10.909,11.03,11.03,68094000
220,2012-11-16,11.0655,11.3125,10.932,11.2615,11.2615,87056000
221,2012-11-19,11.416,11.625,11.3725,11.4855,11.4855,71824000
222,2012-11-20,11.5,11.691,11.475,11.689,11.689,55434000
223,2012-11-21,11.692,11.9335,11.6375,11.9015,11.9015,59186000
224,2012-11-23,11.9945,12.0,11.824,11.994,11.994,35536000
225,2012-11-26,12.0195,12.216,11.9,12.181,12.181,83566000
226,2012-11-27,12.161,12.2835,12.077,12.17,12.17,60970000
227,2012-11-28,12.1225,12.3615,12.075,12.3555,12.3555,54868000
228,2012-11-29,12.4025,12.624,12.375,12.5635,12.5635,106210000
229,2012-11-30,12.519,12.6325,12.4135,12.6025,12.6025,75948000
230,2012-12-03,12.627,12.708,12.5,12.5165,12.5165,59812000
231,2012-12-04,12.497,12.65,12.433,12.6245,12.6245,62294000
232,2012-12-05,12.622,12.7775,12.519,12.698,12.698,57044000
233,2012-12-06,12.65,12.7585,12.5755,12.6685,12.6685,71158000
234,2012-12-07,12.707,12.7605,12.6005,12.6635,12.6635,43406000
235,2012-12-10,12.655,12.739,12.365,12.3885,12.3885,70076000
236,2012-12-11,12.425,12.674,12.3325,12.5345,12.5345,83704000
237,2012-12-12,12.5535,12.718,12.503,12.588,12.588,52562000
238,2012-12-13,12.5555,12.727,12.501,12.5625,12.5625,49204000
239,2012-12-14,12.5055,12.595,12.3895,12.4595,12.4595,50538000
240,2012-12-17,12.4905,12.7,12.463,12.693,12.693,45540000
241,2012-12-18,12.7285,13.1555,12.7285,13.02,13.02,99220000
242,2012-12-19,13.065,13.0835,12.884,12.8995,12.8995,46000000
243,2012-12-20,12.918,13.1205,12.827,13.075,13.075,51692000
244,2012-12-21,12.891,12.919,12.787,12.846,12.846,94092000
245,2012-12-24,12.865,12.975,12.848,12.931,12.931,19688000
246,2012-12-26,12.8575,12.871,12.402,12.4315,12.4315,83054000
247,2012-12-27,12.414,12.4675,12.143,12.4155,12.4155,72786000
248,2012-12-28,12.2925,12.372,12.2525,12.259,12.259,37174000
249,2012-12-31,12.1875,12.6205,12.1375,12.5435,12.5435,68380000
250,2013-01-02,12.804,12.905,12.663,12.8655,12.8655,65420000
251,2013-01-03,12.8635,13.044,12.8185,12.924,12.924,55018000
252,2013-01-04,12.879,12.99,12.8325,12.9575,12.9575,37484000
253,2013-01-07,13.1485,13.4865,13.1335,13.423,13.423,98200000
254,2013-01-08,13.3535,13.449,13.1785,13.319,13.319,60214000
255,2013-01-09,13.4085,13.475,13.27,13.3175,13.3175,45312000
256,2013-01-10,13.427,13.437,13.115,13.267,13.267,57268000
257,2013-01-11,13.255,13.4215,13.2055,13.397,13.397,48266000
258,2013-01-14,13.4,13.713,13.377,13.6365,13.6365,85500000
259,2013-01-15,13.534,13.6365,13.465,13.595,13.595,46538000
260,2013-01-16,13.5265,13.562,13.3915,13.4465,13.4465,41312000
261,2013-01-17,13.575,13.5985,13.4605,13.524,13.524,37692000
262,2013-01-18,13.5415,13.725,13.48,13.606,13.606,58840000
263,2013-01-22,13.581,13.605,13.4615,13.5095,13.5095,42754000
264,2013-01-23,13.5285,13.5545,13.3325,13.4055,13.4055,50178000
265,2013-01-24,13.4685,13.8325,13.4685,13.673,13.673,68340000
266,2013-01-25,13.75,14.236,13.72,14.1995,14.1995,99362000
267,2013-01-28,14.189,14.224,13.72,13.802,13.802,86428000
268,2013-01-29,13.7675,13.773,12.9175,13.0175,13.0175,203452000
269,2013-01-30,14.15,14.21,13.3555,13.638,13.638,261508000
270,2013-01-31,13.552,13.797,13.185,13.275,13.275,135442000
271,2013-02-01,13.4465,13.4465,13.14,13.25,13.25,122300000
272,2013-02-04,13.139,13.234,12.9535,12.999,12.999,74472000
273,2013-02-05,13.1,13.4015,13.073,13.3445,13.3445,80258000
274,2013-02-06,13.258,13.3445,13.0555,13.111,13.111,55408000
275,2013-02-07,13.205,13.205,12.7555,13.0115,13.0115,79514000
276,2013-02-08,13.07,13.2625,13.0275,13.0975,13.0975,77584000
277,2013-02-11,13.16,13.1625,12.83,12.8605,12.8605,68074000
278,2013-02-12,12.9595,13.008,12.85,12.935,12.935,58874000
