High,Low,Open,Close,Volume,Adj Close
8980,8810,8870,8980,193795,8980
9010,8920,8990,8950,118405,8950
8980,8770,8930,8810,147301,8810
8780,8570,8780,8600,195026,8600
8660,8550,8550,8600,106638,8600
8650,8550,8610,8630,92510,8630
8650,8410,8610,8550,215979,8550
8690,8560,8630,8640,91712,8640
8670,8600,8640,8610,64467,8610
8750,8630,8700,8640,121030,8640
8690,8630,8650,8680,67374,8680
8720,8670,8690,8690,40300,8690
8690,8610,8690,8660,76231,8660
8740,8610,8620,8740,74636,8740
8740,8660,8740,8690,50131,8690
8760,8640,8710,8670,152339,8670
8750,8680,8700,8730,132436,8730
8820,8720,8730,8780,175417,8780
8780,8660,8780,8730,177499,8730
8790,8680,8730,8780,119997,8780
8810,8710,8780,8720,131676,8720
8770,8710,8750,8760,145638,8760
8790,8620,8750,8650,217314,8650
8700,8580,8660,8590,188626,8590
8630,8570,8600,8600,121288,8600
8700,8620,8650,8660,210413,8660
8750,8680,8690,8740,201321,8740
8770,8720,8750,8730,158864,8730
8770,8620,8760,8650,282090,8650
8760,8640,8660,8730,187619,8730
8740,8650,8740,8680,183429,8680
8620,8500,8620,8540,282569,8540
8540,8400,8490,8530,117713,8530
8620,8510,8550,8530,74314,8530
8590,8500,8590,8530,142116,8530
8570,8480,8570,8480,233517,8480
8430,8340,8350,8410,159552,8410
8480,8410,8410,8430,108642,8430
8430,8380,8430,8380,197979,8380
8390,8240,8370,8250,300901,8250
8320,8230,8260,8310,153326,8310
8350,8140,8260,8240,425064,8240
8280,8190,8190,8240,77763,8240
8250,8160,8240,8210,101621,8210
8270,8190,8220,8220,94551,8220
8330,8230,8260,8310,144958,8310
8370,8170,8200,8270,140715,8270
8340,8260,8340,8280,63524,8280
8300,8210,8270,8230,124772,8230
8330,8250,8250,8290,108013,8290
8630,8320,8330,8570,282009,8570
8730,8550,8560,8610,201444,8610
8680,8490,8580,8650,153119,8650
8690,8550,8650,8600,119247,8600
8590,8240,8590,8260,180258,8260
8330,8130,8130,8300,173995,8300
8310,8150,8290,8270,174265,8270
8330,8230,8270,8250,98012,8250
8360,8170,8170,8250,175773,8250
8390,8240,8290,8390,111987,8390
8450,8320,8400,8320,88591,8320
8400,8320,8400,8380,92603,8380
8400,8320,8330,8370,67406,8370
8370,8200,8310,8250,215112,8250
8300,8180,8210,8260,105083,8260
8280,8190,8280,8190,101145,8190
8280,8200,8230,8240,117978,8240
8320,8180,8200,8280,132215,8280
8370,8250,8290,8300,86813,8300
8340,8270,8320,8270,90763,8270
8300,8200,8270,8250,98822,8250
8270,8190,8270,8220,91206,8220
